region_id,dimension,goal,score,year
502,pressures,LIV,15.6,2019
503,pressures,LIV,15.4,2019
504,pressures,LIV,18,2019
505,pressures,LIV,18.5,2019
506,pressures,LIV,17,2019
507,pressures,LIV,22.8,2019
508,pressures,LIV,44.7,2019
509,pressures,LIV,31.5,2019
510,pressures,LIV,15.1,2019
511,pressures,LIV,29.8,2019
512,pressures,LIV,18.3,2019
513,pressures,LIV,37.5,2019
514,pressures,LIV,14.7,2019
515,pressures,LIV,14.9,2019
516,pressures,LIV,14.8,2019
517,pressures,LIV,14.9,2019
0,resilience,LIV,80.1,2019
1,resilience,LIV,80.7,2019
2,resilience,LIV,78,2019
3,resilience,LIV,78,2019
4,resilience,LIV,81.1,2019
5,resilience,LIV,80.7,2019
6,resilience,LIV,78,2019
7,resilience,LIV,78,2019
8,resilience,LIV,81.1,2019
9,resilience,LIV,78,2019
10,resilience,LIV,81.1,2019
11,resilience,LIV,80.7,2019
12,resilience,LIV,78,2019
13,resilience,LIV,81.1,2019
14,resilience,LIV,80.7,2019
15,resilience,LIV,78,2019
16,resilience,LIV,81.1,2019
17,resilience,LIV,76.9,2019
18,resilience,LIV,76.9,2019
19,resilience,LIV,NA,2019
20,resilience,LIV,80.7,2019
21,resilience,LIV,76.9,2019
22,resilience,LIV,NA,2019
23,resilience,LIV,81.6,2019
24,resilience,LIV,79.8,2019
25,resilience,LIV,78.5,2019
26,resilience,LIV,80.7,2019
27,resilience,LIV,79.8,2019
28,resilience,LIV,78.5,2019
29,resilience,LIV,80.7,2019
30,resilience,LIV,82,2019
31,resilience,LIV,78.5,2019
32,resilience,LIV,82,2019
33,resilience,LIV,NA,2019
34,resilience,LIV,78.5,2019
35,resilience,LIV,80.7,2019
36,resilience,LIV,82,2019
37,resilience,LIV,80.7,2019
38,resilience,LIV,82,2019
39,resilience,LIV,80.7,2019
40,resilience,LIV,82,2019
41,resilience,LIV,80.7,2019
42,resilience,LIV,82,2019
301,resilience,LIV,80.7,2019
302,resilience,LIV,78,2019
303,resilience,LIV,81.1,2019
304,resilience,LIV,76.9,2019
305,resilience,LIV,NA,2019
306,resilience,LIV,81.6,2019
307,resilience,LIV,79.8,2019
308,resilience,LIV,78.5,2019
309,resilience,LIV,82,2019
501,resilience,LIV,78.8,2019
502,resilience,LIV,78,2019
503,resilience,LIV,79.4,2019
504,resilience,LIV,79.9,2019
505,resilience,LIV,80.3,2019
506,resilience,LIV,79.9,2019
507,resilience,LIV,78.7,2019
508,resilience,LIV,76.9,2019
509,resilience,LIV,79.7,2019
510,resilience,LIV,80.7,2019
511,resilience,LIV,79.1,2019
512,resilience,LIV,80.4,2019
513,resilience,LIV,80.4,2019
514,resilience,LIV,81.7,2019
515,resilience,LIV,81.3,2019
516,resilience,LIV,81.5,2019
517,resilience,LIV,81.3,2019
0,score,LIV,98.8,2019
1,score,LIV,99.9,2019
2,score,LIV,99.2,2019
3,score,LIV,98.7,2019
4,score,LIV,99.8,2019
5,score,LIV,99.6,2019
6,score,LIV,99.5,2019
7,score,LIV,98.5,2019
8,score,LIV,99.8,2019
9,score,LIV,98.5,2019
10,score,LIV,99.7,2019
11,score,LIV,99.6,2019
12,score,LIV,99.2,2019
13,score,LIV,99.5,2019
14,score,LIV,99.6,2019
15,score,LIV,99.5,2019
16,score,LIV,99.5,2019
17,score,LIV,94.3,2019
18,score,LIV,97.3,2019
19,score,LIV,NA,2019
20,score,LIV,99.9,2019
21,score,LIV,99,2019
22,score,LIV,NA,2019
23,score,LIV,95.8,2019
24,score,LIV,97.9,2019
25,score,LIV,99.2,2019
26,score,LIV,99.9,2019
27,score,LIV,97.9,2019
28,score,LIV,99.2,2019
29,score,LIV,99.9,2019
30,score,LIV,NA,2019
31,score,LIV,99.2,2019
32,score,LIV,99.3,2019
33,score,LIV,NA,2019
34,score,LIV,99.2,2019
35,score,LIV,100,2019
36,score,LIV,98.6,2019
37,score,LIV,99.8,2019
38,score,LIV,98.1,2019
39,score,LIV,99.8,2019
40,score,LIV,98.1,2019
41,score,LIV,99.8,2019
42,score,LIV,96.9,2019
301,score,LIV,99.8,2019
302,score,LIV,99.1,2019
303,score,LIV,99.6,2019
304,score,LIV,96.3,2019
305,score,LIV,NA,2019
306,score,LIV,95.8,2019
307,score,LIV,97.9,2019
308,score,LIV,99.2,2019
309,score,LIV,98.1,2019
501,score,LIV,99.4,2019
502,score,LIV,98.7,2019
503,score,LIV,99.5,2019
504,score,LIV,99.3,2019
505,score,LIV,99.4,2019
506,score,LIV,99.4,2019
507,score,LIV,97.4,2019
508,score,LIV,97.3,2019
509,score,LIV,98.7,2019
510,score,LIV,99.9,2019
511,score,LIV,98.6,2019
512,score,LIV,99.6,2019
513,score,LIV,99.2,2019
514,score,LIV,98.9,2019
515,score,LIV,99,2019
516,score,LIV,98.8,2019
517,score,LIV,98.4,2019
0,status,LIV,97.7,2019
1,status,LIV,99.8,2019
2,status,LIV,98.4,2019
3,status,LIV,97.4,2019
4,status,LIV,99.6,2019
5,status,LIV,99.1,2019
6,status,LIV,99.1,2019
7,status,LIV,97,2019
8,status,LIV,99.6,2019
9,status,LIV,97,2019
10,status,LIV,99.3,2019
11,status,LIV,99.1,2019
12,status,LIV,98.4,2019
13,status,LIV,99,2019
14,status,LIV,99.1,2019
15,status,LIV,99.1,2019
16,status,LIV,99,2019
17,status,LIV,88.5,2019
18,status,LIV,94.5,2019
19,status,LIV,NA,2019
20,status,LIV,99.9,2019
21,status,LIV,98.1,2019
22,status,LIV,NA,2019
23,status,LIV,91.7,2019
24,status,LIV,95.8,2019
25,status,LIV,98.3,2019
26,status,LIV,99.8,2019
27,status,LIV,95.8,2019
28,status,LIV,98.3,2019
29,status,LIV,99.9,2019
30,status,LIV,NA,2019
31,status,LIV,98.3,2019
32,status,LIV,98.6,2019
33,status,LIV,NA,2019
34,status,LIV,98.3,2019
35,status,LIV,99.9,2019
36,status,LIV,97.3,2019
37,status,LIV,99.6,2019
38,status,LIV,96.2,2019
39,status,LIV,99.7,2019
40,status,LIV,96.2,2019
41,status,LIV,99.7,2019
42,status,LIV,93.7,2019
301,status,LIV,99.7,2019
302,status,LIV,98.2,2019
303,status,LIV,99.2,2019
304,status,LIV,92.5,2019
305,status,LIV,NA,2019
306,status,LIV,91.7,2019
307,status,LIV,95.8,2019
308,status,LIV,98.3,2019
309,status,LIV,96.2,2019
501,status,LIV,98.8,2019
502,status,LIV,97.4,2019
503,status,LIV,99.1,2019
504,status,LIV,98.6,2019
505,status,LIV,98.7,2019
506,status,LIV,98.8,2019
507,status,LIV,94.8,2019
508,status,LIV,94.5,2019
509,status,LIV,97.4,2019
510,status,LIV,99.8,2019
511,status,LIV,97.3,2019
512,status,LIV,99.3,2019
513,status,LIV,98.5,2019
514,status,LIV,97.8,2019
515,status,LIV,98,2019
516,status,LIV,97.6,2019
517,status,LIV,96.9,2019
0,trend,LIV,0.048,2019
1,trend,LIV,0.016,2019
2,trend,LIV,0.025,2019
3,trend,LIV,0.045,2019
4,trend,LIV,0.025,2019
5,trend,LIV,0.026,2019
6,trend,LIV,0.017,2019
7,trend,LIV,0.036,2019
8,trend,LIV,0.025,2019
9,trend,LIV,0.036,2019
10,trend,LIV,0.035,2019
11,trend,LIV,0.026,2019
12,trend,LIV,0.024,2019
13,trend,LIV,0.045,2019
14,trend,LIV,0.026,2019
15,trend,LIV,0.017,2019
16,trend,LIV,0.045,2019
17,trend,LIV,0.217,2019
18,trend,LIV,0.128,2019
19,trend,LIV,NA,2019
20,trend,LIV,0.013,2019
21,trend,LIV,0.091,2019
22,trend,LIV,NA,2019
23,trend,LIV,0.066,2019
24,trend,LIV,0.053,2019
25,trend,LIV,0.041,2019
26,trend,LIV,0.017,2019
27,trend,LIV,0.053,2019
28,trend,LIV,0.041,2019
29,trend,LIV,0.01,2019
30,trend,LIV,NA,2019
31,trend,LIV,0.041,2019
32,trend,LIV,-0.005,2019
33,trend,LIV,NA,2019
34,trend,LIV,0.041,2019
35,trend,LIV,0.009,2019
36,trend,LIV,0.055,2019
37,trend,LIV,0.027,2019
38,trend,LIV,0.078,2019
39,trend,LIV,0.019,2019
40,trend,LIV,0.074,2019
41,trend,LIV,0.019,2019
42,trend,LIV,0.11,2019
301,trend,LIV,0.019,2019
302,trend,LIV,0.029,2019
303,trend,LIV,0.04,2019
304,trend,LIV,0.163,2019
305,trend,LIV,NA,2019
306,trend,LIV,0.066,2019
307,trend,LIV,0.053,2019
308,trend,LIV,0.041,2019
309,trend,LIV,0.069,2019
501,trend,LIV,0.022,2019
502,trend,LIV,0.045,2019
503,trend,LIV,0.022,2019
504,trend,LIV,0.029,2019
505,trend,LIV,0.035,2019
506,trend,LIV,0.033,2019
507,trend,LIV,0.104,2019
508,trend,LIV,0.128,2019
509,trend,LIV,0.046,2019
510,trend,LIV,0.017,2019
511,trend,LIV,0.046,2019
512,trend,LIV,0.022,2019
513,trend,LIV,0.016,2019
514,trend,LIV,0.047,2019
515,trend,LIV,0.051,2019
516,trend,LIV,0.052,2019
517,trend,LIV,0.061,2019
0,future,LSP,51.7,2019
1,future,LSP,77.7,2019
2,future,LSP,100,2019
3,future,LSP,100,2019
4,future,LSP,NA,2019
5,future,LSP,15.7,2019
6,future,LSP,NA,2019
7,future,LSP,28.1,2019
8,future,LSP,100,2019
9,future,LSP,100,2019
10,future,LSP,100,2019
11,future,LSP,100,2019
12,future,LSP,100,2019
13,future,LSP,100,2019
14,future,LSP,8.8,2019
15,future,LSP,3.5,2019
16,future,LSP,100,2019
17,future,LSP,27.4,2019
18,future,LSP,34.1,2019
19,future,LSP,1.3,2019
20,future,LSP,100,2019
21,future,LSP,NA,2019
22,future,LSP,6.8,2019
23,future,LSP,100,2019
24,future,LSP,5.4,2019
25,future,LSP,100,2019
26,future,LSP,10.6,2019
27,future,LSP,27.9,2019
28,future,LSP,100,2019
29,future,LSP,39.1,2019
30,future,LSP,NA,2019
31,future,LSP,9,2019
32,future,LSP,100,2019
33,future,LSP,49.2,2019
34,future,LSP,100,2019
35,future,LSP,100,2019
36,future,LSP,64.9,2019
37,future,LSP,79.5,2019
38,future,LSP,6.8,2019
39,future,LSP,92.3,2019
40,future,LSP,NA,2019
41,future,LSP,4.2,2019
42,future,LSP,63.9,2019
301,future,LSP,50,2019
302,future,LSP,81.5,2019
303,future,LSP,100,2019
304,future,LSP,28.6,2019
305,future,LSP,27.3,2019
306,future,LSP,100,2019
307,future,LSP,11.5,2019
308,future,LSP,70.1,2019
309,future,LSP,44.7,2019
501,future,LSP,93.6,2019
502,future,LSP,100,2019
503,future,LSP,15.7,2019
504,future,LSP,72.9,2019
505,future,LSP,100,2019
506,future,LSP,100,2019
507,future,LSP,21,2019
508,future,LSP,22,2019
509,future,LSP,55.1,2019
510,future,LSP,10.6,2019
511,future,LSP,68.9,2019
512,future,LSP,27.2,2019
513,future,LSP,80.1,2019
514,future,LSP,71,2019
515,future,LSP,45.2,2019
516,future,LSP,92.3,2019
517,future,LSP,31.9,2019
0,pressures,LSP,16.9,2019
1,pressures,LSP,10.6,2019
2,pressures,LSP,8.5,2019
3,pressures,LSP,20.8,2019
4,pressures,LSP,19.5,2019
5,pressures,LSP,11.9,2019
6,pressures,LSP,22.8,2019
7,pressures,LSP,13.8,2019
8,pressures,LSP,12.7,2019
9,pressures,LSP,15.8,2019
10,pressures,LSP,11.4,2019
11,pressures,LSP,27.7,2019
12,pressures,LSP,21.9,2019
13,pressures,LSP,18,2019
14,pressures,LSP,13.7,2019
15,pressures,LSP,14.6,2019
16,pressures,LSP,15.2,2019
17,pressures,LSP,23.5,2019
18,pressures,LSP,18.2,2019
19,pressures,LSP,64.7,2019
20,pressures,LSP,12.1,2019
21,pressures,LSP,23.6,2019
22,pressures,LSP,40.5,2019
23,pressures,LSP,23.6,2019
24,pressures,LSP,21.8,2019
25,pressures,LSP,19.2,2019
26,pressures,LSP,13.1,2019
27,pressures,LSP,34.5,2019
28,pressures,LSP,13.1,2019
29,pressures,LSP,7.9,2019
30,pressures,LSP,9.7,2019
31,pressures,LSP,36.1,2019
32,pressures,LSP,9.7,2019
33,pressures,LSP,64.7,2019
34,pressures,LSP,30.8,2019
35,pressures,LSP,8.9,2019
36,pressures,LSP,10,2019
37,pressures,LSP,7.9,2019
38,pressures,LSP,7.7,2019
39,pressures,LSP,11.9,2019
40,pressures,LSP,7.3,2019
41,pressures,LSP,8.6,2019
42,pressures,LSP,9,2019
301,pressures,LSP,10.9,2019
302,pressures,LSP,14.9,2019
303,pressures,LSP,15.4,2019
304,pressures,LSP,22.9,2019
305,pressures,LSP,54.7,2019
306,pressures,LSP,23.6,2019
307,pressures,LSP,25.3,2019
308,pressures,LSP,25.6,2019
309,pressures,LSP,8.7,2019
501,pressures,LSP,9.1,2019
502,pressures,LSP,20.8,2019
503,pressures,LSP,17.3,2019
504,pressures,LSP,13.1,2019
505,pressures,LSP,12.5,2019
506,pressures,LSP,21.8,2019
507,pressures,LSP,18,2019
508,pressures,LSP,35.3,2019
509,pressures,LSP,21.5,2019
510,pressures,LSP,13.1,2019
511,pressures,LSP,22.3,2019
512,pressures,LSP,16.7,2019
513,pressures,LSP,37.2,2019
514,pressures,LSP,9.8,2019
515,pressures,LSP,7.8,2019
516,pressures,LSP,9.1,2019
517,pressures,LSP,8.8,2019
0,resilience,LSP,80.1,2019
1,resilience,LSP,80.7,2019
2,resilience,LSP,78,2019
3,resilience,LSP,78,2019
4,resilience,LSP,81.1,2019
5,resilience,LSP,80.7,2019
6,resilience,LSP,78,2019
7,resilience,LSP,78,2019
8,resilience,LSP,81.1,2019
9,resilience,LSP,78,2019
10,resilience,LSP,81.1,2019
11,resilience,LSP,80.7,2019
12,resilience,LSP,78,2019
13,resilience,LSP,81.1,2019
14,resilience,LSP,80.7,2019
15,resilience,LSP,78,2019
16,resilience,LSP,81.1,2019
17,resilience,LSP,76.9,2019
18,resilience,LSP,76.9,2019
19,resilience,LSP,NA,2019
20,resilience,LSP,80.7,2019
21,resilience,LSP,76.9,2019
22,resilience,LSP,NA,2019
23,resilience,LSP,81.6,2019
24,resilience,LSP,79.8,2019
25,resilience,LSP,78.5,2019
26,resilience,LSP,80.7,2019
27,resilience,LSP,79.8,2019
28,resilience,LSP,78.5,2019
29,resilience,LSP,80.7,2019
30,resilience,LSP,82,2019
31,resilience,LSP,78.5,2019
32,resilience,LSP,82,2019
33,resilience,LSP,NA,2019
34,resilience,LSP,78.5,2019
35,resilience,LSP,80.7,2019
36,resilience,LSP,82,2019
37,resilience,LSP,80.7,2019
38,resilience,LSP,82,2019
39,resilience,LSP,80.7,2019
40,resilience,LSP,82,2019
41,resilience,LSP,80.7,2019
42,resilience,LSP,82,2019
301,resilience,LSP,80.7,2019
302,resilience,LSP,78,2019
303,resilience,LSP,81.1,2019
304,resilience,LSP,76.9,2019
305,resilience,LSP,NA,2019
306,resilience,LSP,81.6,2019
307,resilience,LSP,79.8,2019
308,resilience,LSP,78.5,2019
309,resilience,LSP,82,2019
501,resilience,LSP,78.8,2019
502,resilience,LSP,78,2019
503,resilience,LSP,79.4,2019
504,resilience,LSP,79.9,2019
505,resilience,LSP,80.3,2019
506,resilience,LSP,79.9,2019
507,resilience,LSP,78.7,2019
508,resilience,LSP,76.9,2019
509,resilience,LSP,79.7,2019
510,resilience,LSP,80.7,2019
511,resilience,LSP,79.1,2019
512,resilience,LSP,80.4,2019
513,resilience,LSP,80.4,2019
514,resilience,LSP,81.7,2019
515,resilience,LSP,81.3,2019
516,resilience,LSP,81.5,2019
517,resilience,LSP,81.3,2019
0,score,LSP,49.5,2019
1,score,LSP,70.4,2019
2,score,LSP,100,2019
3,score,LSP,100,2019
4,score,LSP,NA,2019
5,score,LSP,14.3,2019
6,score,LSP,NA,2019
7,score,LSP,25.7,2019
8,score,LSP,100,2019
9,score,LSP,100,2019
10,score,LSP,100,2019
11,score,LSP,100,2019
12,score,LSP,99.2,2019
13,score,LSP,100,2019
14,score,LSP,8,2019
15,score,LSP,3.2,2019
16,score,LSP,100,2019
17,score,LSP,25.4,2019
18,score,LSP,31.4,2019
19,score,LSP,1.4,2019
20,score,LSP,91.7,2019
21,score,LSP,NA,2019
22,score,LSP,7.4,2019
23,score,LSP,100,2019
24,score,LSP,4.9,2019
25,score,LSP,100,2019
26,score,LSP,9.7,2019
27,score,LSP,26.1,2019
28,score,LSP,100,2019
29,score,LSP,35.3,2019
30,score,LSP,NA,2019
31,score,LSP,8.5,2019
32,score,LSP,100,2019
33,score,LSP,55.8,2019
34,score,LSP,100,2019
35,score,LSP,100,2019
36,score,LSP,55,2019
37,score,LSP,71.8,2019
38,score,LSP,6.2,2019
39,score,LSP,83.7,2019
40,score,LSP,NA,2019
41,score,LSP,3.8,2019
42,score,LSP,57.7,2019
301,score,LSP,45.8,2019
302,score,LSP,81.3,2019
303,score,LSP,100,2019
304,score,LSP,26.4,2019
305,score,LSP,30.8,2019
306,score,LSP,100,2019
307,score,LSP,10.7,2019
308,score,LSP,69.9,2019
309,score,LSP,41.1,2019
501,score,LSP,91.5,2019
502,score,LSP,100,2019
503,score,LSP,14.3,2019
504,score,LSP,71.9,2019
505,score,LSP,100,2019
506,score,LSP,99.7,2019
507,score,LSP,19.9,2019
508,score,LSP,20.4,2019
509,score,LSP,52.2,2019
510,score,LSP,9.7,2019
511,score,LSP,68.2,2019
512,score,LSP,24.7,2019
513,score,LSP,82.7,2019
514,score,LSP,62.9,2019
515,score,LSP,40.8,2019
516,score,LSP,83.7,2019
517,score,LSP,28.8,2019
0,status,LSP,47.3,2019
1,status,LSP,63.1,2019
2,status,LSP,100,2019
3,status,LSP,100,2019
4,status,LSP,NA,2019
5,status,LSP,12.8,2019
6,status,LSP,NA,2019
7,status,LSP,23.2,2019
8,status,LSP,100,2019
9,status,LSP,100,2019
10,status,LSP,100,2019
11,status,LSP,100,2019
12,status,LSP,98.3,2019
13,status,LSP,100,2019
14,status,LSP,7.2,2019
15,status,LSP,2.9,2019
16,status,LSP,100,2019
17,status,LSP,23.3,2019
18,status,LSP,28.6,2019
19,status,LSP,1.6,2019
20,status,LSP,83.4,2019
21,status,LSP,NA,2019
22,status,LSP,7.9,2019
23,status,LSP,100,2019
24,status,LSP,4.5,2019
25,status,LSP,100,2019
26,status,LSP,8.7,2019
27,status,LSP,24.3,2019
28,status,LSP,100,2019
29,status,LSP,31.5,2019
30,status,LSP,NA,2019
31,status,LSP,7.9,2019
32,status,LSP,100,2019
33,status,LSP,62.5,2019
34,status,LSP,100,2019
35,status,LSP,100,2019
36,status,LSP,45.1,2019
37,status,LSP,64.1,2019
38,status,LSP,5.5,2019
39,status,LSP,75.2,2019
40,status,LSP,NA,2019
41,status,LSP,3.4,2019
42,status,LSP,51.5,2019
301,status,LSP,41.7,2019
302,status,LSP,81,2019
303,status,LSP,100,2019
304,status,LSP,24.2,2019
305,status,LSP,34.4,2019
306,status,LSP,100,2019
307,status,LSP,9.9,2019
308,status,LSP,69.7,2019
309,status,LSP,37.4,2019
501,status,LSP,89.4,2019
502,status,LSP,100,2019
503,status,LSP,12.8,2019
504,status,LSP,71,2019
505,status,LSP,100,2019
506,status,LSP,99.4,2019
507,status,LSP,18.7,2019
508,status,LSP,18.7,2019
509,status,LSP,49.3,2019
510,status,LSP,8.7,2019
511,status,LSP,67.4,2019
512,status,LSP,22.2,2019
513,status,LSP,85.3,2019
514,status,LSP,54.7,2019
515,status,LSP,36.4,2019
516,status,LSP,75.2,2019
517,status,LSP,25.7,2019
0,trend,LSP,0.01,2019
1,trend,LSP,0,2019
2,trend,LSP,0,2019
3,trend,LSP,0,2019
4,trend,LSP,NA,2019
5,trend,LSP,0,2019
6,trend,LSP,NA,2019
7,trend,LSP,0,2019
8,trend,LSP,0,2019
9,trend,LSP,0,2019
10,trend,LSP,0,2019
11,trend,LSP,0,2019
12,trend,LSP,0,2019
13,trend,LSP,0,2019
14,trend,LSP,0,2019
15,trend,LSP,0,2019
16,trend,LSP,0,2019
17,trend,LSP,0,2019
18,trend,LSP,0,2019
19,trend,LSP,0,2019
20,trend,LSP,0,2019
21,trend,LSP,NA,2019
22,trend,LSP,0,2019
23,trend,LSP,0,2019
24,trend,LSP,0,2019
25,trend,LSP,0,2019
26,trend,LSP,0,2019
27,trend,LSP,0,2019
28,trend,LSP,0,2019
29,trend,LSP,0,2019
30,trend,LSP,NA,2019
31,trend,LSP,0,2019
32,trend,LSP,0,2019
33,trend,LSP,0,2019
34,trend,LSP,0,2019
35,trend,LSP,0,2019
36,trend,LSP,0.3,2019
37,trend,LSP,0,2019
38,trend,LSP,0,2019
39,trend,LSP,0,2019
40,trend,LSP,NA,2019
41,trend,LSP,0,2019
42,trend,LSP,0,2019
301,trend,LSP,0,2019
302,trend,LSP,0,2019
303,trend,LSP,0,2019
304,trend,LSP,0,2019
305,trend,LSP,0,2019
306,trend,LSP,0,2019
307,trend,LSP,0,2019
308,trend,LSP,0,2019
309,trend,LSP,0.059,2019
501,trend,LSP,0,2019
502,trend,LSP,0,2019
503,trend,LSP,0,2019
504,trend,LSP,0,2019
505,trend,LSP,0,2019
506,trend,LSP,0,2019
507,trend,LSP,0,2019
508,trend,LSP,0,2019
509,trend,LSP,0,2019
510,trend,LSP,0,2019
511,trend,LSP,0,2019
512,trend,LSP,0,2019
513,trend,LSP,0,2019
514,trend,LSP,0.247,2019
515,trend,LSP,0,2019
516,trend,LSP,0,2019
517,trend,LSP,0,2019
0,future,NP,98.2,2019
1,future,NP,NA,2019
2,future,NP,NA,2019
3,future,NP,100,2019
4,future,NP,100,2019
5,future,NP,100,2019
6,future,NP,100,2019
7,future,NP,100,2019
8,future,NP,100,2019
9,future,NP,100,2019
10,future,NP,100,2019
11,future,NP,99,2019
12,future,NP,99.9,2019
13,future,NP,100,2019
14,future,NP,100,2019
15,future,NP,100,2019
16,future,NP,100,2019
17,future,NP,99.5,2019
18,future,NP,99.9,2019
19,future,NP,71.2,2019
20,future,NP,100,2019
21,future,NP,99.2,2019
22,future,NP,71.2,2019
23,future,NP,99.6,2019
24,future,NP,100,2019
25,future,NP,100,2019
26,future,NP,100,2019
27,future,NP,100,2019
28,future,NP,100,2019
29,future,NP,100,2019
30,future,NP,100,2019
31,future,NP,98.2,2019
32,future,NP,100,2019
33,future,NP,72.7,2019
34,future,NP,99.8,2019
35,future,NP,100,2019
36,future,NP,100,2019
37,future,NP,100,2019
38,future,NP,100,2019
39,future,NP,100,2019
40,future,NP,100,2019
41,future,NP,100,2019
42,future,NP,100,2019
301,future,NP,100,2019
302,future,NP,100,2019
303,future,NP,100,2019
304,future,NP,99.4,2019
305,future,NP,71.9,2019
306,future,NP,99.6,2019
307,future,NP,100,2019
308,future,NP,99.4,2019
309,future,NP,100,2019
501,future,NP,NA,2019
502,future,NP,100,2019
503,future,NP,100,2019
504,future,NP,100,2019
505,future,NP,100,2019
506,future,NP,99.7,2019
507,future,NP,99.8,2019
508,future,NP,89.3,2019
509,future,NP,96.2,2019
510,future,NP,100,2019
511,future,NP,100,2019
512,future,NP,99.5,2019
513,future,NP,89.2,2019
514,future,NP,100,2019
515,future,NP,100,2019
516,future,NP,100,2019
517,future,NP,100,2019
0,pressures,NP,18.2,2019
1,pressures,NP,10.6,2019
2,pressures,NP,8.5,2019
3,pressures,NP,14.3,2019
4,pressures,NP,9.7,2019
5,pressures,NP,9.7,2019
6,pressures,NP,15.3,2019
7,pressures,NP,10.8,2019
8,pressures,NP,11.2,2019
9,pressures,NP,11.8,2019
10,pressures,NP,10.6,2019
11,pressures,NP,31.6,2019
12,pressures,NP,25.8,2019
13,pressures,NP,21.9,2019
14,pressures,NP,16.2,2019
15,pressures,NP,17.1,2019
16,pressures,NP,17.7,2019
17,pressures,NP,26,2019
18,pressures,NP,24.7,2019
19,pressures,NP,47,2019
20,pressures,NP,15.4,2019
21,pressures,NP,26.9,2019
22,pressures,NP,47,2019
23,pressures,NP,30.2,2019
24,pressures,NP,25.1,2019
25,pressures,NP,22.5,2019
26,pressures,NP,15.2,2019
27,pressures,NP,24.3,2019
28,pressures,NP,16.6,2019
29,pressures,NP,15.1,2019
30,pressures,NP,15.8,2019
31,pressures,NP,32,2019
32,pressures,NP,13.2,2019
33,pressures,NP,41.7,2019
34,pressures,NP,26.6,2019
35,pressures,NP,8.2,2019
36,pressures,NP,8.7,2019
37,pressures,NP,7.7,2019
38,pressures,NP,7.5,2019
39,pressures,NP,17.4,2019
40,pressures,NP,15,2019
41,pressures,NP,15.7,2019
42,pressures,NP,15.8,2019
301,pressures,NP,13.9,2019
302,pressures,NP,14.1,2019
303,pressures,NP,17.1,2019
304,pressures,NP,26.2,2019
305,pressures,NP,44.4,2019
306,pressures,NP,30.2,2019
307,pressures,NP,24.9,2019
308,pressures,NP,24.8,2019
309,pressures,NP,11.4,2019
501,pressures,NP,9.1,2019
502,pressures,NP,14.3,2019
503,pressures,NP,12.5,2019
504,pressures,NP,11.1,2019
505,pressures,NP,10.9,2019
506,pressures,NP,25.6,2019
507,pressures,NP,20.5,2019
508,pressures,NP,32.9,2019
509,pressures,NP,25.5,2019
510,pressures,NP,15.2,2019
511,pressures,NP,19.9,2019
512,pressures,NP,20.3,2019
513,pressures,NP,28.1,2019
514,pressures,NP,8.6,2019
515,pressures,NP,7.6,2019
516,pressures,NP,15.9,2019
517,pressures,NP,15.8,2019
0,resilience,NP,80.1,2019
1,resilience,NP,80.7,2019
2,resilience,NP,78,2019
3,resilience,NP,78,2019
4,resilience,NP,81.1,2019
5,resilience,NP,80.7,2019
6,resilience,NP,78,2019
7,resilience,NP,78,2019
8,resilience,NP,81.1,2019
9,resilience,NP,78,2019
10,resilience,NP,81.1,2019
11,resilience,NP,80.7,2019
12,resilience,NP,78,2019
13,resilience,NP,81.1,2019
14,resilience,NP,80.7,2019
15,resilience,NP,78,2019
16,resilience,NP,81.1,2019
17,resilience,NP,76.9,2019
18,resilience,NP,76.9,2019
19,resilience,NP,NA,2019
20,resilience,NP,80.7,2019
21,resilience,NP,76.9,2019
22,resilience,NP,NA,2019
23,resilience,NP,81.6,2019
24,resilience,NP,79.8,2019
25,resilience,NP,78.5,2019
26,resilience,NP,80.7,2019
27,resilience,NP,79.8,2019
28,resilience,NP,78.5,2019
29,resilience,NP,80.7,2019
30,resilience,NP,82,2019
31,resilience,NP,78.5,2019
32,resilience,NP,82,2019
33,resilience,NP,NA,2019
34,resilience,NP,78.5,2019
35,resilience,NP,80.7,2019
36,resilience,NP,82,2019
37,resilience,NP,80.7,2019
38,resilience,NP,82,2019
39,resilience,NP,80.7,2019
40,resilience,NP,82,2019
41,resilience,NP,80.7,2019
42,resilience,NP,82,2019
301,resilience,NP,80.7,2019
302,resilience,NP,78,2019
303,resilience,NP,81.1,2019
304,resilience,NP,76.9,2019
305,resilience,NP,NA,2019
306,resilience,NP,81.6,2019
307,resilience,NP,79.8,2019
308,resilience,NP,78.5,2019
309,resilience,NP,82,2019
501,resilience,NP,78.8,2019
502,resilience,NP,78,2019
503,resilience,NP,79.4,2019
504,resilience,NP,79.9,2019
505,resilience,NP,80.3,2019
506,resilience,NP,79.9,2019
507,resilience,NP,78.7,2019
508,resilience,NP,76.9,2019
509,resilience,NP,79.7,2019
510,resilience,NP,80.7,2019
511,resilience,NP,79.1,2019
512,resilience,NP,80.4,2019
513,resilience,NP,80.4,2019
514,resilience,NP,81.7,2019
515,resilience,NP,81.3,2019
516,resilience,NP,81.5,2019
517,resilience,NP,81.3,2019
0,score,NP,93,2019
1,score,NP,NA,2019
2,score,NP,NA,2019
3,score,NP,93.8,2019
4,score,NP,93.8,2019
5,score,NP,93.8,2019
6,score,NP,93.8,2019
7,score,NP,93.8,2019
8,score,NP,93.8,2019
9,score,NP,93.8,2019
10,score,NP,93.8,2019
